-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 12/31/2020 
Location: Latitude  35.0309   Longitude 24.8335 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M_MIN,T2M_MAX,T2M,ALLSKY_SFC_SW_DWN
1985,5,1,0.0,11.2,19.56,15.64,7.35
1985,5,2,0.0,12.32,21.52,17.19,7.43
1985,5,3,0.0,15.24,22.15,18.25,6.49
1985,5,4,0.0,14.68,20.93,17.78,7.18
1985,5,5,0.01,16.57,26.36,20.98,6.76
1985,5,6,0.2,16.04,19.88,18.33,6.66
1985,5,7,0.0,14.13,22.69,18.35,6.3
1985,5,8,0.0,14.8,23.69,19.49,7.41
1985,5,9,0.56,16.27,25.13,20.41,7.37
1985,5,10,1.09,16.75,20.28,18.32,0.9
1985,5,11,0.01,15.55,20.01,17.94,5.69
1985,5,12,0.0,14.53,21.99,18.48,6.38
1985,5,13,0.0,15.6,23.26,19.94,6.54
1985,5,14,0.0,17.2,25.52,21.62,7.33
1985,5,15,0.01,19.19,25.01,21.64,7.32
1985,5,16,0.33,19.98,26.73,23.21,6.42
1985,5,17,0.0,19.44,26.29,22.32,6.96
1985,5,18,0.58,19.73,29.83,24.23,7.48
1985,5,19,0.0,18.34,28.95,23.7,7.78
1985,5,20,0.0,20.32,28.54,24.19,7.73
1985,5,21,0.0,19.98,26.68,22.91,7.4
1985,5,22,0.05,19.33,25.2,22.21,7.04
1985,5,23,0.08,17.54,25.17,21.53,7.08
1985,5,24,0.0,19.14,27.8,23.36,7.67
1985,5,25,0.0,18.36,28.49,23.94,5.85
1985,5,26,0.0,20.12,26.63,23.37,7.35
1985,5,27,0.05,18.74,24.18,21.2,7.2
1985,5,28,0.31,18.33,22.72,20.25,6.44
1985,5,29,0.0,17.45,24.3,21.14,7.18
1985,5,30,0.0,19.2,26.09,22.39,3.8
1985,5,31,0.0,18.91,26.28,22.62,7.36
1985,6,1,0.0,18.59,24.75,22.0,7.62
1985,6,2,0.0,18.12,26.81,22.75,7.3
1985,6,3,0.0,18.76,27.41,23.53,7.84
1985,6,4,0.0,18.81,27.15,23.44,7.8
1985,6,5,0.0,19.81,26.21,23.08,7.69
1985,6,6,0.0,19.39,26.01,22.6,7.89
1985,6,7,0.0,19.53,26.66,23.17,7.92
1985,6,8,0.0,20.25,29.2,25.08,7.98
1985,6,9,0.0,23.24,31.08,27.41,7.98
1985,6,10,0.0,22.96,30.57,26.85,8.01
1985,6,11,0.0,22.58,31.4,27.09,7.98
1985,6,12,0.0,21.89,29.53,25.84,8.33
1985,6,13,0.0,20.05,27.82,24.23,8.29
1985,6,14,0.0,20.26,28.82,24.67,8.27
1985,6,15,0.0,20.69,29.7,25.49,8.06
1985,6,16,0.0,23.44,32.7,28.03,7.32
1985,6,17,0.0,23.17,32.38,28.05,7.95
1985,6,18,0.0,22.87,30.44,26.33,8.11
1985,6,19,0.0,20.5,27.19,23.8,7.73
1985,6,20,0.0,19.38,26.59,22.79,7.48
1985,6,21,0.0,20.29,29.4,24.55,7.77
1985,6,22,0.0,20.33,28.26,24.58,8.0
1985,6,23,0.0,20.6,28.32,24.87,8.18
1985,6,24,0.0,21.14,28.94,25.16,7.98
1985,6,25,0.0,20.78,27.89,24.47,8.18
1985,6,26,0.0,20.62,28.82,25.03,8.31
1985,6,27,0.0,21.37,28.55,25.12,8.21
1985,6,28,0.0,21.68,29.25,25.83,8.29
1985,6,29,0.0,21.5,30.1,26.05,8.1
1985,6,30,0.0,22.01,28.57,24.95,8.04
1985,7,1,0.0,21.98,27.71,24.48,7.92
1985,7,2,0.0,21.28,29.34,25.68,7.83
1985,7,3,0.0,22.35,30.72,26.73,8.01
1985,7,4,0.0,20.75,26.77,23.68,7.57
1985,7,5,0.0,20.07,27.03,23.81,7.99
1985,7,6,0.0,21.68,28.72,25.33,7.58
1985,7,7,0.0,22.2,29.3,25.85,7.79
1985,7,8,0.0,21.65,27.7,24.33,7.69
1985,7,9,0.0,20.86,27.24,23.9,8.11
1985,7,10,0.0,21.23,28.69,24.88,7.93
1985,7,11,0.0,22.03,31.71,27.02,7.68
1985,7,12,0.0,22.51,30.66,26.35,7.87
1985,7,13,0.0,21.89,26.83,23.76,7.55
1985,7,14,0.0,20.91,26.08,23.51,7.53
1985,7,15,0.0,20.9,27.04,23.92,7.22
1985,7,16,0.0,21.56,25.97,23.55,7.94
1985,7,17,0.0,21.22,26.09,23.42,7.82
1985,7,18,0.0,21.01,27.35,23.96,7.91
1985,7,19,0.0,21.08,28.52,24.78,7.32
1985,7,20,0.0,21.89,29.52,25.51,7.53
1985,7,21,0.0,21.91,28.68,25.08,7.84
1985,7,22,0.0,21.33,31.55,26.14,7.78
1985,7,23,0.0,22.39,27.86,24.95,7.22
1985,7,24,0.0,21.59,27.23,24.08,7.72
1985,7,25,0.0,21.15,27.7,24.32,7.68
1985,7,26,0.0,21.23,28.67,24.9,7.49
1985,7,27,0.0,21.27,29.74,25.5,7.53
1985,7,28,0.0,21.55,30.82,26.4,7.5
1985,7,29,0.0,22.26,31.29,26.92,7.29
1985,7,30,0.0,23.51,33.35,28.36,7.4
1985,7,31,0.0,25.26,34.36,29.48,7.22
1985,8,1,0.0,25.49,35.26,30.46,7.53
1985,8,2,0.0,24.73,35.01,29.51,7.18
1985,8,3,0.0,24.31,35.42,29.16,7.19
1985,8,4,0.0,23.39,29.31,25.97,7.11
1985,8,5,0.0,23.25,30.43,26.45,7.22
1985,8,6,0.0,22.84,30.53,26.5,7.4
1985,8,7,0.0,23.27,30.95,27.37,7.46
1985,8,8,0.0,23.54,29.47,26.15,7.38
1985,8,9,0.0,22.15,28.27,24.89,7.42
1985,8,10,0.0,21.54,28.48,24.59,7.55
1985,8,11,0.0,21.8,28.3,24.77,7.4
1985,8,12,0.0,21.46,28.51,24.58,7.05
1985,8,13,0.0,21.28,28.36,24.66,7.0
1985,8,14,0.0,22.44,29.67,25.53,6.81
1985,8,15,0.0,22.1,29.91,25.7,6.77
1985,8,16,0.0,22.47,28.85,25.53,5.86
1985,8,17,0.0,22.3,27.98,24.73,6.03
1985,8,18,0.0,22.98,30.33,26.58,6.96
1985,8,19,0.0,23.3,31.84,27.32,6.73
1985,8,20,0.0,22.88,32.52,27.73,6.64
1985,8,21,0.0,23.94,32.8,27.98,6.83
1985,8,22,0.0,22.28,29.22,25.55,6.82
1985,8,23,0.0,21.55,29.76,25.12,6.86
1985,8,24,0.0,21.01,29.65,25.25,6.83
1985,8,25,0.0,21.06,29.3,24.89,6.87
1985,8,26,0.0,21.12,30.15,25.08,6.94
1985,8,27,0.0,21.15,31.52,26.51,6.84
1985,8,28,0.0,21.36,28.15,24.24,6.89
1985,8,29,0.0,20.81,27.73,23.97,6.82
1985,8,30,0.0,21.25,28.09,24.35,6.8
1985,8,31,0.0,20.83,27.86,24.08,6.63
1985,9,1,0.0,20.97,28.83,24.82,6.46
1985,9,2,0.0,21.38,27.58,24.15,6.42
1985,9,3,0.0,21.24,28.89,24.88,6.47
1985,9,4,0.0,21.33,29.5,25.55,6.39
1985,9,5,0.0,22.65,31.24,26.4,6.35
1985,9,6,0.0,21.11,27.65,23.71,6.24
1985,9,7,0.0,19.97,27.4,23.39,6.47
1985,9,8,0.0,20.58,28.65,24.09,6.23
1985,9,9,0.0,20.07,28.16,24.2,6.15
1985,9,10,0.0,21.18,28.08,24.52,6.07
1985,9,11,0.0,19.19,23.87,21.51,4.68
1985,9,12,0.0,19.04,23.76,20.92,6.0
1985,9,13,0.0,18.56,25.14,21.69,6.03
1985,9,14,0.0,18.66,23.62,20.64,6.31
1985,9,15,0.0,18.37,23.51,20.41,5.96
1985,9,16,0.0,16.95,23.84,20.27,5.68
1985,9,17,0.0,17.76,25.73,21.35,5.88
1985,9,18,0.0,19.03,25.88,22.05,5.88
1985,9,19,0.0,19.87,26.95,22.93,5.78
1985,9,20,0.0,18.87,26.76,22.17,5.78
1985,9,21,0.0,18.65,27.35,22.72,5.82
1985,9,22,0.0,18.55,28.55,23.69,5.83
1985,9,23,0.01,21.53,27.67,24.44,5.73
1985,9,24,0.05,21.84,26.65,24.04,5.16
1985,9,25,0.03,19.95,27.36,23.05,5.41
1985,9,26,0.0,19.88,27.25,22.98,5.53
1985,9,27,0.01,20.22,24.67,21.87,4.88
1985,9,28,0.0,18.04,23.04,20.1,4.61
1985,9,29,0.0,17.28,23.05,19.92,4.91
1985,9,30,0.0,17.96,24.7,21.05,5.46
1985,10,1,0.0,17.78,23.32,20.01,4.24
1985,10,2,0.0,16.41,22.86,19.21,5.04
1985,10,3,0.0,16.15,23.77,19.59,5.36
1985,10,4,0.0,17.08,25.9,20.94,5.31
1985,10,5,0.0,17.64,25.95,21.27,5.3
1985,10,6,0.0,17.34,24.81,21.04,5.15
1985,10,7,0.04,17.26,24.87,20.85,5.03
1985,10,8,0.08,18.23,23.58,20.43,4.65
1985,10,9,0.0,17.92,25.52,21.58,4.9
1985,10,10,0.0,17.85,25.39,21.26,4.53
1985,10,11,0.0,18.11,25.33,21.29,4.86
1985,10,12,0.0,16.98,23.44,19.83,3.15
1985,10,13,0.0,15.7,21.43,18.16,4.65
1985,10,14,2.53,16.05,21.92,19.0,2.46
1985,10,15,4.86,17.26,21.16,18.78,3.64
1985,10,16,6.22,15.76,19.78,17.71,2.45
1985,10,17,11.86,14.58,16.86,15.47,0.34
1985,10,18,14.96,13.05,14.43,13.97,0.95
1985,10,19,1.75,13.2,17.01,14.78,2.71
1985,10,20,0.0,13.47,20.07,16.38,4.47
1985,10,21,0.0,14.56,20.88,16.98,4.19
1985,10,22,0.0,13.73,20.57,16.64,4.0
1985,10,23,0.0,13.76,23.24,18.1,4.12
1985,10,24,5.21,15.77,21.89,18.82,1.49
1985,10,25,3.5,13.07,17.06,15.31,2.9
1985,10,26,0.0,12.31,16.47,14.01,2.94
1985,10,27,0.0,12.45,16.51,13.93,2.89
1985,10,28,0.0,11.2,18.53,14.42,3.96
1985,10,29,0.0,12.84,20.54,16.64,4.13
1985,10,30,0.0,14.68,20.65,17.16,4.05
1985,10,31,0.0,13.48,21.27,17.38,3.95
1985,11,1,0.0,16.75,21.51,18.6,3.96
1985,11,2,0.06,16.33,21.39,18.33,3.21
1985,11,3,0.0,16.52,22.48,18.81,2.42
1985,11,4,0.07,16.88,22.01,19.0,2.08
1985,11,5,0.34,17.99,22.89,20.01,3.49
1985,11,6,0.03,16.06,21.2,18.44,2.92
1985,11,7,2.68,17.39,21.21,19.05,2.74
1985,11,8,0.2,13.27,18.04,16.08,3.08
1985,11,9,0.0,12.76,17.27,14.76,3.42
1985,11,10,0.0,12.74,16.9,14.52,2.2
1985,11,11,0.0,11.75,20.8,16.35,3.77
1985,11,12,0.0,16.18,20.69,17.97,3.77
1985,11,13,0.0,14.87,20.73,17.4,3.6
1985,11,14,0.0,15.41,21.62,18.29,3.02
1985,11,15,0.0,15.79,22.83,18.73,3.42
1985,11,16,0.03,13.31,18.51,16.15,2.55
1985,11,17,0.01,11.61,17.4,14.11,2.98
1985,11,18,0.08,13.14,17.97,15.66,2.08
1985,11,19,0.1,15.27,17.69,16.33,2.16
1985,11,20,1.07,15.83,18.46,16.96,2.02
1985,11,21,0.8,15.84,20.48,17.71,3.28
1985,11,22,0.14,14.31,19.98,17.04,2.51
1985,11,23,0.54,15.25,18.4,16.58,2.08
1985,11,24,16.57,16.11,19.37,17.59,1.06
1985,11,25,9.8,14.48,18.51,16.34,2.46
1985,11,26,0.74,14.92,18.01,16.17,2.01
1985,11,27,0.0,14.69,19.61,16.74,2.96
1985,11,28,0.0,15.19,20.4,17.11,3.03
1985,11,29,3.28,14.74,18.96,17.0,3.05
1985,11,30,0.14,10.8,14.63,13.01,2.82
1985,12,1,0.0,10.37,16.28,12.96,3.0
1985,12,2,0.0,12.37,16.74,13.93,2.97
1985,12,3,0.0,11.78,18.13,14.43,3.0
1985,12,4,0.0,13.01,19.41,16.15,3.18
1985,12,5,0.0,15.6,20.01,17.38,3.16
1985,12,6,0.0,14.22,18.63,16.08,2.7
1985,12,7,0.0,13.97,17.95,15.84,3.11
1985,12,8,0.03,14.8,16.83,15.8,2.38
1985,12,9,0.01,15.03,17.73,16.34,2.93
1985,12,10,0.01,14.5,17.05,15.75,0.9
1985,12,11,0.0,14.09,18.16,16.12,2.82
1985,12,12,0.01,14.52,18.23,16.02,2.68
1985,12,13,4.45,13.98,17.43,15.55,0.74
1985,12,14,3.46,13.87,16.83,14.98,1.26
1985,12,15,6.35,11.49,15.44,13.44,1.3
1985,12,16,0.02,10.78,15.4,12.52,2.68
1985,12,17,0.5,11.03,14.75,12.52,2.27
1985,12,18,0.07,11.23,19.59,14.4,3.01
1985,12,19,0.0,10.6,14.41,12.55,2.59
1985,12,20,5.82,10.83,15.33,13.53,0.62
1985,12,21,1.64,9.33,12.78,10.42,1.56
1985,12,22,18.31,8.14,10.05,8.94,1.27
1985,12,23,12.67,8.33,10.43,9.25,1.41
1985,12,24,5.96,8.99,11.65,10.23,1.07
1985,12,25,2.76,9.43,13.05,10.99,2.74
1985,12,26,0.04,10.37,15.34,12.37,2.83
1985,12,27,0.14,11.3,16.55,14.23,2.45
1985,12,28,0.0,13.23,17.76,15.12,2.96
1985,12,29,0.0,12.98,17.08,14.68,1.76
1985,12,30,0.0,13.33,16.65,14.75,2.98
1985,12,31,0.25,12.37,17.19,14.51,2.57
1986,1,1,0.28,13.33,16.91,14.83,1.8
1986,1,2,1.64,12.4,14.71,13.57,1.1
1986,1,3,0.15,11.1,15.89,13.87,3.06
1986,1,4,1.89,13.33,16.48,14.41,3.13
1986,1,5,0.07,12.69,16.01,13.85,3.04
1986,1,6,0.11,12.04,15.84,13.58,2.85
1986,1,7,2.74,11.73,15.06,12.95,2.04
1986,1,8,0.96,10.99,16.05,13.38,3.14
1986,1,9,1.56,11.31,14.3,12.75,1.62
1986,1,10,1.45,11.81,14.59,12.96,2.4
1986,1,11,4.76,9.68,13.01,11.49,1.41
1986,1,12,0.35,8.62,13.8,11.4,2.49
1986,1,13,0.39,11.82,15.12,13.47,2.83
1986,1,14,16.65,8.99,12.26,10.64,0.76
1986,1,15,0.32,8.4,15.84,12.04,3.35
1986,1,16,0.24,12.99,16.26,14.41,3.14
1986,1,17,4.17,9.69,13.69,12.27,2.37
1986,1,18,0.25,7.44,10.95,9.08,3.21
1986,1,19,0.07,6.28,12.51,9.3,3.36
1986,1,20,0.01,10.01,15.17,12.5,3.33
1986,1,21,0.09,11.74,15.08,13.1,2.82
1986,1,22,0.03,9.77,13.44,11.62,3.47
1986,1,23,0.14,10.78,13.76,12.21,2.88
1986,1,24,0.3,11.76,13.68,12.7,2.72
1986,1,25,0.06,11.55,15.52,13.37,2.83
1986,1,26,0.03,10.86,14.26,12.73,2.34
1986,1,27,0.15,10.62,13.58,11.95,2.1
1986,1,28,13.81,10.75,14.29,12.13,2.47
1986,1,29,0.6,8.4,12.58,10.73,2.94
1986,1,30,0.01,9.79,13.12,11.19,3.59
1986,1,31,0.0,11.28,15.7,13.57,3.92
1986,2,1,0.11,11.81,16.32,14.03,3.64
1986,2,2,1.77,12.83,16.51,14.67,3.06
1986,2,3,0.17,9.83,15.35,12.38,3.56
1986,2,4,16.47,9.07,12.1,10.17,0.56
1986,2,5,15.02,7.15,11.12,9.06,0.77
1986,2,6,1.19,6.58,12.76,9.76,2.75
1986,2,7,1.43,10.45,14.32,12.12,3.91
1986,2,8,3.58,9.95,11.16,10.55,2.23
1986,2,9,1.29,9.04,13.57,11.78,3.05
1986,2,10,1.31,10.29,13.69,11.83,3.07
1986,2,11,0.07,8.83,14.46,11.88,2.92
1986,2,12,0.07,9.69,13.3,11.94,2.07
1986,2,13,2.78,8.48,9.84,9.18,3.23
1986,2,14,1.53,8.83,12.22,10.04,3.18
1986,2,15,0.05,8.76,13.46,11.08,2.31
1986,2,16,3.56,10.2,15.3,12.58,2.31
1986,2,17,0.3,10.12,15.14,12.83,4.29
1986,2,18,0.0,9.94,14.63,12.29,4.55
1986,2,19,0.0,11.96,16.19,13.86,4.15
1986,2,20,0.0,10.9,16.55,13.51,4.25
1986,2,21,0.0,10.39,16.36,13.23,3.84
1986,2,22,0.01,11.48,15.86,13.69,2.79
1986,2,23,0.78,11.98,15.22,13.58,2.58
1986,2,24,0.0,11.9,17.55,14.22,4.66
1986,2,25,0.0,11.83,17.01,13.98,4.87
1986,2,26,0.37,11.35,18.52,14.49,3.14
1986,2,27,0.86,7.83,12.0,10.16,2.67
1986,2,28,0.07,6.26,10.23,7.89,1.03
1986,3,1,0.0,5.77,11.88,8.45,2.14
1986,3,2,0.07,8.11,13.49,11.27,3.0
1986,3,3,0.03,11.23,19.24,14.86,4.76
1986,3,4,0.0,11.89,18.06,14.73,4.95
1986,3,5,0.0,11.03,17.59,14.16,4.95
1986,3,6,5.92,10.25,15.44,12.69,4.3
1986,3,7,0.0,10.06,16.1,13.05,4.79
1986,3,8,0.01,11.26,16.96,14.07,4.59
1986,3,9,0.82,12.15,17.09,14.37,2.56
1986,3,10,0.0,11.62,17.12,13.93,3.24
1986,3,11,0.0,10.12,17.51,13.5,3.54
1986,3,12,0.0,10.29,18.94,14.2,4.8
1986,3,13,2.34,12.2,15.9,13.51,2.45
1986,3,14,0.07,9.37,14.12,11.73,2.62
1986,3,15,0.0,7.83,11.9,9.84,1.8
1986,3,16,0.21,8.47,13.95,10.92,2.64
1986,3,17,0.81,8.12,12.58,9.8,1.51
1986,3,18,0.0,7.83,13.01,9.94,2.84
1986,3,19,0.0,7.69,15.05,11.19,5.03
1986,3,20,0.0,9.12,15.93,12.09,5.46
1986,3,21,6.57,9.46,13.22,11.21,0.71
1986,3,22,12.7,10.32,13.9,12.09,2.02
1986,3,23,1.4,10.68,15.51,12.73,5.39
1986,3,24,0.09,10.34,15.13,12.68,5.88
1986,3,25,0.06,9.98,16.28,13.14,5.92
1986,3,26,0.01,11.64,16.53,13.69,5.89
1986,3,27,0.0,11.34,17.46,14.2,6.31
1986,3,28,1.01,12.6,16.15,14.44,2.5
1986,3,29,11.59,12.02,14.63,13.03,2.78
1986,3,30,0.0,11.77,20.05,15.69,6.21
1986,3,31,0.0,12.33,19.53,15.86,6.08
1986,4,1,0.0,11.62,19.48,15.55,6.37
1986,4,2,0.0,12.46,20.28,16.15,6.46
1986,4,3,0.0,12.51,20.88,16.97,6.54
1986,4,4,0.0,12.91,18.81,15.83,5.82
1986,4,5,0.01,13.95,18.72,15.87,4.44
1986,4,6,0.0,13.53,20.29,16.48,4.91
1986,4,7,0.0,12.98,21.04,16.17,6.73
1986,4,8,0.0,12.11,20.4,16.24,6.82
1986,4,9,0.0,12.7,22.02,17.33,6.55
1986,4,10,0.0,16.04,24.05,19.34,6.76
1986,4,11,0.0,14.34,22.05,17.62,6.41
1986,4,12,0.0,13.6,20.2,16.65,5.89
1986,4,13,0.14,13.37,20.64,16.8,5.89
1986,4,14,0.0,13.08,20.08,16.14,6.52
1986,4,15,0.0,11.34,16.86,14.27,6.1
1986,4,16,0.0,12.04,17.67,14.58,4.97
1986,4,17,0.0,12.49,20.31,16.42,6.38
1986,4,18,0.0,12.49,22.85,17.62,7.09
1986,4,19,0.0,14.73,20.48,17.11,4.95
1986,4,20,0.21,13.11,19.69,16.46,5.4
1986,4,21,0.0,12.19,18.4,14.75,7.32
1986,4,22,0.0,11.12,19.08,15.01,7.3
1986,4,23,0.0,11.55,20.11,15.89,7.39
1986,4,24,0.0,12.38,21.47,16.76,7.24
1986,4,25,0.0,12.98,21.81,17.24,7.22
1986,4,26,0.0,14.51,23.29,18.85,7.36
1986,4,27,0.0,16.05,23.6,19.55,7.36
1986,4,28,0.0,15.19,21.94,18.44,6.95
1986,4,29,0.0,14.9,22.33,18.34,6.82
1986,4,30,0.01,13.39,19.3,16.33,7.29
1986,5,1,8.54,13.04,16.82,14.68,6.4
1986,5,2,11.2,12.51,17.52,15.1,4.14
1986,5,3,0.01,13.69,20.69,17.12,7.08
1986,5,4,0.0,14.96,23.83,19.55,7.19
1986,5,5,1.68,16.96,22.42,19.57,3.98
1986,5,6,5.05,16.12,20.37,18.4,1.93
1986,5,7,0.3,14.61,20.26,16.98,6.87
1986,5,8,0.0,13.61,17.54,15.37,7.14
1986,5,9,0.0,12.88,20.29,16.62,7.34
1986,5,10,0.0,15.26,20.64,18.16,6.96
1986,5,11,9.07,14.44,18.01,15.9,5.04
1986,5,12,0.03,13.9,19.55,16.5,7.12
1986,5,13,0.0,13.65,20.4,16.88,5.37
1986,5,14,0.0,14.34,20.26,17.05,7.55
1986,5,15,0.0,14.14,20.24,17.15,6.24
1986,5,16,0.0,14.12,21.75,18.08,7.56
1986,5,17,0.0,15.63,23.26,19.52,7.3
1986,5,18,0.28,15.46,22.26,18.83,5.49
1986,5,19,0.0,14.48,21.85,18.16,7.82
1986,5,20,0.0,15.3,23.12,19.34,7.76
1986,5,21,0.0,15.9,24.3,20.18,7.28
1986,5,22,0.0,16.72,24.54,20.38,7.8
1986,5,23,0.0,16.46,25.32,21.06,7.53
1986,5,24,0.0,18.96,26.48,22.49,7.43
1986,5,25,0.0,18.47,25.65,21.83,7.11
1986,5,26,0.0,16.94,24.36,20.95,7.83
1986,5,27,0.0,16.94,24.37,20.58,7.53
1986,5,28,0.0,16.98,24.09,20.59,7.94
1986,5,29,0.0,17.33,25.05,21.41,8.1
1986,5,30,0.0,18.65,26.55,22.96,7.67
1986,5,31,0.0,19.44,28.49,24.28,7.88
1986,6,1,0.0,21.26,29.45,25.61,6.13
1986,6,2,0.0,21.57,28.96,24.77,7.07
1986,6,3,0.0,20.64,29.12,24.55,8.01
1986,6,4,0.01,19.96,27.21,23.36,7.32
1986,6,5,0.0,19.75,27.46,23.73,7.85
1986,6,6,0.0,20.49,30.96,24.82,6.89
1986,6,7,0.0,20.32,32.86,26.57,6.05
1986,6,8,0.31,21.73,29.69,25.19,3.81
1986,6,9,0.01,20.66,28.55,24.64,8.03
1986,6,10,0.1,18.71,25.12,21.94,7.21
1986,6,11,1.63,18.55,23.81,21.12,7.43
1986,6,12,0.01,18.7,25.62,22.26,7.52
1986,6,13,0.0,18.51,27.17,22.96,7.6
1986,6,14,0.0,19.7,29.3,24.8,7.85
1986,6,15,0.0,20.73,29.49,25.38,7.55
1986,6,16,0.0,20.97,28.74,25.15,7.94
1986,6,17,0.0,22.04,27.77,24.69,8.06
1986,6,18,0.0,20.33,27.76,24.01,7.77
1986,6,19,0.0,20.05,28.5,24.26,8.04
1986,6,20,0.0,20.26,28.26,23.99,7.91
1986,6,21,0.0,19.94,27.5,23.86,7.96
1986,6,22,0.0,20.48,28.51,24.89,7.72
1986,6,23,0.06,21.3,28.57,25.15,7.89
1986,6,24,0.0,22.27,31.15,26.99,7.75
1986,6,25,0.0,23.6,32.01,27.86,7.24
1986,6,26,0.0,21.64,28.55,25.29,7.84
1986,6,27,0.0,21.65,27.39,24.14,7.39
1986,6,28,0.0,20.15,27.08,23.28,6.81
1986,6,29,0.0,19.9,26.07,23.01,8.14
1986,6,30,0.0,21.24,28.43,25.11,7.82
1986,7,1,0.0,22.06,29.29,26.16,7.61
1986,7,2,0.0,22.13,29.96,26.19,7.96
1986,7,3,0.0,20.69,28.8,25.14,8.07
1986,7,4,0.0,20.83,28.38,25.06,7.81
1986,7,5,0.0,21.76,28.76,25.45,7.7
1986,7,6,0.0,21.95,29.27,25.96,7.4
1986,7,7,0.0,22.37,30.75,26.9,7.5
1986,7,8,0.0,22.55,30.73,26.83,7.56
1986,7,9,0.0,21.85,30.25,26.23,7.5
1986,7,10,0.0,22.54,29.95,26.33,7.74
1986,7,11,0.0,22.61,28.69,25.31,7.54
1986,7,12,0.0,21.98,28.9,25.34,7.71
1986,7,13,0.0,21.98,28.62,25.09,8.02
1986,7,14,0.0,21.5,28.91,25.05,8.11
1986,7,15,0.0,21.47,30.71,26.07,7.88
1986,7,16,0.0,23.05,32.4,27.4,7.2
1986,7,17,0.0,23.74,33.94,28.87,6.97
1986,7,18,0.0,23.83,32.67,27.69,7.6
1986,7,19,0.0,22.37,29.84,26.08,7.3
1986,7,20,0.0,22.33,29.51,25.92,7.3
1986,7,21,0.0,22.25,32.19,27.42,6.97
1986,7,22,0.0,22.9,31.23,27.05,7.15
1986,7,23,0.0,22.59,30.3,26.24,6.98
1986,7,24,0.0,23.12,29.82,26.33,7.13
1986,7,25,0.0,22.96,33.21,28.85,7.02
1986,7,26,0.0,23.93,33.51,28.14,7.02
1986,7,27,0.0,22.55,29.23,25.67,7.09
1986,7,28,0.0,22.51,31.98,27.63,7.05
1986,7,29,0.0,23.14,30.34,26.56,7.48
1986,7,30,0.0,22.23,28.86,25.37,7.28
1986,7,31,0.0,21.88,27.9,24.91,7.04
1986,8,1,0.0,22.52,28.87,25.45,7.49
1986,8,2,0.0,22.17,30.13,25.98,7.7
1986,8,3,0.0,21.73,30.1,25.82,7.49
1986,8,4,0.0,22.48,29.01,25.44,7.32
1986,8,5,0.0,22.47,28.83,25.55,7.33
1986,8,6,0.0,23.2,30.23,26.82,6.48
1986,8,7,0.0,23.88,29.69,26.82,6.48
1986,8,8,0.0,23.67,30.5,27.3,6.83
1986,8,9,0.0,23.09,30.39,26.86,6.92
1986,8,10,0.0,23.61,30.68,26.82,6.4
1986,8,11,0.0,23.83,29.75,26.39,6.98
1986,8,12,0.0,22.63,29.95,26.04,7.08
1986,8,13,0.0,22.71,30.26,26.25,7.07
1986,8,14,0.0,22.9,31.4,27.1,7.28
1986,8,15,0.0,22.62,31.21,26.71,7.14
1986,8,16,0.0,22.49,27.9,24.72,6.29
1986,8,17,0.0,22.24,28.7,24.99,6.89
1986,8,18,0.0,21.3,28.17,24.47,7.0
1986,8,19,0.0,21.58,30.62,26.0,7.16
1986,8,20,0.0,21.92,31.65,26.94,7.09
1986,8,21,0.0,22.8,34.35,28.58,6.57
1986,8,22,0.0,23.95,30.64,26.69,6.55
1986,8,23,0.0,22.26,29.33,25.51,6.67
1986,8,24,0.0,22.26,30.5,26.74,6.5
1986,8,25,0.0,23.94,32.65,28.38,6.7
1986,8,26,0.0,23.9,31.56,27.57,6.6
1986,8,27,0.0,22.76,29.98,26.15,6.57
1986,8,28,0.0,22.03,29.13,25.51,6.68
1986,8,29,0.0,21.88,30.3,25.97,6.49
1986,8,30,0.0,23.32,31.71,27.49,6.41
1986,8,31,0.0,23.98,31.92,27.23,6.44
1986,9,1,0.0,22.06,27.33,24.26,6.29
1986,9,2,0.0,21.33,26.8,23.69,5.88
1986,9,3,0.27,21.65,26.05,23.32,5.1
1986,9,4,0.01,21.19,26.64,23.44,6.45
1986,9,5,0.01,20.52,27.99,23.83,5.85
1986,9,6,0.0,21.28,25.03,22.76,5.83
1986,9,7,0.0,20.06,25.95,22.68,5.92
1986,9,8,0.0,19.66,26.98,23.13,6.11
1986,9,9,0.03,20.47,28.21,24.38,6.18
1986,9,10,0.0,21.17,26.94,24.12,6.24
1986,9,11,0.04,21.3,28.73,25.07,5.63
1986,9,12,0.09,22.66,28.8,25.76,4.98
1986,9,13,0.0,23.02,30.55,26.77,5.54
1986,9,14,0.0,21.75,30.28,25.52,6.12
